neutral_id,status,reason,molecular_weight_g_mol,cation_id,anion_id
libe-525924,rejected,disallowed_element,,,
libe-528498,rejected,disallowed_element,,,
libe-115791,rejected,disallowed_element,,,
libe-545177,rejected,not_closed_shell,,,
libe-519244,rejected,not_closed_shell,,,
libe-528266,rejected,not_closed_shell,,,
libe-525716,rejected,not_closed_shell,,,
libe-173913,rejected,disallowed_element,,,
libe-174348,rejected,disallowed_element,,,
libe-174403,rejected,disallowed_element,,,
libe-115834,accepted,,88.062,libe-115879,libe-120806
libe-119223,accepted,,88.062,libe-120220,libe-120218
libe-119226,accepted,,88.062,libe-120227,libe-120231
libe-119233,accepted,,88.062,libe-120235,libe-120239
libe-119235,rejected,missing_anion_match,88.062,libe-120233,
libe-119259,accepted,,88.062,libe-120251,libe-120224
libe-198136,rejected,missing_cation_match,88.062,,
libe-198310,accepted,,88.062,libe-198629,libe-198238
libe-198626,rejected,missing_cation_match,88.062,,
libe-199176,rejected,missing_cation_match,88.062,,
libe-518851,rejected,not_closed_shell,88.062,,
libe-641242,rejected,not_closed_shell,88.062,,
libe-641248,rejected,not_closed_shell,88.062,,
libe-641256,rejected,not_closed_shell,88.062,,
libe-641258,rejected,not_closed_shell,88.062,,
libe-641261,rejected,not_closed_shell,88.062,,
libe-641264,rejected,not_closed_shell,88.062,,
libe-641419,rejected,not_closed_shell,88.062,,
libe-641503,rejected,not_closed_shell,88.062,,
libe-641562,rejected,not_closed_shell,88.062,,
libe-137278,rejected,not_closed_shell,,,
libe-137871,rejected,not_closed_shell,,,
libe-502690,rejected,not_closed_shell,,,
libe-116157,rejected,not_closed_shell,,,
libe-116158,rejected,not_closed_shell,,,
libe-116172,rejected,not_closed_shell,,,
libe-116179,rejected,not_closed_shell,,,
libe-116184,rejected,not_closed_shell,,,
libe-116189,rejected,not_closed_shell,,,
libe-116196,rejected,not_closed_shell,,,
libe-136909,rejected,not_closed_shell,,,
libe-206742,rejected,not_closed_shell,,,
libe-206905,rejected,not_closed_shell,,,
libe-545125,rejected,not_closed_shell,110.12500000000001,,
libe-121664,rejected,disallowed_element,,,
libe-121652,rejected,disallowed_element,,,
libe-224561,rejected,not_closed_shell,,,
libe-118617,rejected,disallowed_element,,,
libe-224641,rejected,not_closed_shell,,,
libe-140650,rejected,disallowed_element,,,
libe-225825,rejected,not_closed_shell,,,
libe-535118,rejected,not_closed_shell,,,
libe-509296,rejected,disallowed_element,,,
libe-523802,rejected,disallowed_element,,,
libe-634333,rejected,disallowed_element,,,
libe-515116,rejected,disallowed_element,,,
libe-516311,rejected,disallowed_element,,,
libe-518897,rejected,disallowed_element,,,
libe-132304,rejected,not_closed_shell,,,
libe-118282,accepted,,116.11599999999999,libe-121002,libe-121003
libe-118298,accepted,,116.11599999999999,libe-121010,libe-121011
libe-118309,rejected,missing_cation_match,116.11599999999999,,
libe-118312,rejected,missing_cation_match,116.11599999999999,,
libe-118333,rejected,missing_anion_match,116.11599999999999,libe-121005,
libe-173971,accepted,,116.11599999999999,libe-174008,libe-174082
libe-173972,accepted,,116.11599999999999,libe-174009,libe-174058
libe-174381,accepted,,116.11599999999999,libe-174390,libe-174384
libe-177113,rejected,not_closed_shell,,,
libe-528310,rejected,disallowed_element,,,
libe-545287,rejected,disallowed_element,,,
libe-545292,rejected,disallowed_element,,,
libe-140697,rejected,disallowed_element,,,
libe-140732,rejected,disallowed_element,,,
libe-515638,rejected,not_closed_shell,,,
libe-524531,rejected,not_closed_shell,,,
libe-115881,rejected,disallowed_element,,,
libe-121758,rejected,disallowed_element,,,
libe-121759,rejected,disallowed_element,,,
libe-631394,rejected,disallowed_element,,,
libe-631408,rejected,disallowed_element,,,
libe-631419,rejected,disallowed_element,,,
libe-631503,rejected,disallowed_element,,,
libe-631515,rejected,disallowed_element,,,
libe-631526,rejected,disallowed_element,,,
libe-631544,rejected,disallowed_element,,,
libe-631565,rejected,disallowed_element,,,
libe-631578,rejected,disallowed_element,,,
libe-631607,rejected,disallowed_element,,,
libe-631626,rejected,disallowed_element,,,
libe-631643,rejected,disallowed_element,,,
libe-631651,rejected,disallowed_element,,,
libe-631663,rejected,disallowed_element,,,
libe-631722,rejected,disallowed_element,,,
libe-631725,rejected,disallowed_element,,,
libe-631748,rejected,disallowed_element,,,
libe-631787,rejected,disallowed_element,,,
libe-631791,rejected,disallowed_element,,,
libe-631826,rejected,disallowed_element,,,
libe-631882,rejected,disallowed_element,,,
libe-631891,rejected,disallowed_element,,,
libe-631929,rejected,disallowed_element,,,
libe-631954,rejected,disallowed_element,,,
libe-631975,rejected,disallowed_element,,,
libe-632008,rejected,disallowed_element,,,
libe-632081,rejected,disallowed_element,,,
libe-632109,rejected,disallowed_element,,,
libe-632142,rejected,disallowed_element,,,
libe-632173,rejected,disallowed_element,,,
libe-632193,rejected,disallowed_element,,,
libe-632195,rejected,disallowed_element,,,
libe-632215,rejected,disallowed_element,,,
libe-632222,rejected,disallowed_element,,,
libe-632232,rejected,disallowed_element,,,
libe-632246,rejected,disallowed_element,,,
libe-632266,rejected,disallowed_element,,,
libe-632308,rejected,disallowed_element,,,
libe-632310,rejected,disallowed_element,,,
libe-632322,rejected,disallowed_element,,,
libe-632328,rejected,disallowed_element,,,
libe-632333,rejected,disallowed_element,,,
libe-632338,rejected,disallowed_element,,,
libe-632358,rejected,disallowed_element,,,
libe-632384,rejected,disallowed_element,,,
libe-632405,rejected,disallowed_element,,,
libe-632406,rejected,disallowed_element,,,
libe-632419,rejected,disallowed_element,,,
libe-632420,rejected,disallowed_element,,,
libe-632433,rejected,disallowed_element,,,
libe-632451,rejected,disallowed_element,,,
libe-632452,rejected,disallowed_element,,,
libe-632463,rejected,disallowed_element,,,
libe-632469,rejected,disallowed_element,,,
libe-632485,rejected,disallowed_element,,,
libe-632491,rejected,disallowed_element,,,
libe-632501,rejected,disallowed_element,,,
libe-632502,rejected,disallowed_element,,,
libe-632511,rejected,disallowed_element,,,
libe-632514,rejected,disallowed_element,,,
libe-632520,rejected,disallowed_element,,,
libe-632523,rejected,disallowed_element,,,
libe-632527,rejected,disallowed_element,,,
libe-632538,rejected,disallowed_element,,,
libe-632545,rejected,disallowed_element,,,
libe-632556,rejected,disallowed_element,,,
libe-632560,rejected,disallowed_element,,,
libe-632574,rejected,disallowed_element,,,
libe-632578,rejected,disallowed_element,,,
libe-632589,rejected,disallowed_element,,,
libe-632592,rejected,disallowed_element,,,
libe-632598,rejected,disallowed_element,,,
libe-632602,rejected,disallowed_element,,,
libe-632605,rejected,disallowed_element,,,
libe-632607,rejected,disallowed_element,,,
libe-632610,rejected,disallowed_element,,,
libe-632616,rejected,disallowed_element,,,
libe-632621,rejected,disallowed_element,,,
libe-632634,rejected,disallowed_element,,,
libe-632636,rejected,disallowed_element,,,
libe-116324,rejected,mass_out_of_range,66.059,,
libe-116325,rejected,mass_out_of_range,66.059,,
libe-116327,rejected,mass_out_of_range,66.059,,
libe-116328,rejected,mass_out_of_range,66.059,,
libe-116329,rejected,mass_out_of_range,66.059,,
libe-116333,rejected,mass_out_of_range,66.059,,
libe-116334,rejected,mass_out_of_range,66.059,,
libe-116335,rejected,mass_out_of_range,66.059,,
libe-116336,rejected,mass_out_of_range,66.059,,
libe-116341,rejected,mass_out_of_range,66.059,,
libe-116345,rejected,mass_out_of_range,66.059,,
libe-225805,rejected,not_closed_shell,66.059,,
libe-225809,rejected,not_closed_shell,66.059,,
libe-228077,rejected,not_closed_shell,66.059,,
libe-228079,rejected,not_closed_shell,66.059,,
libe-228090,rejected,not_closed_shell,66.059,,
libe-228103,rejected,not_closed_shell,66.059,,
libe-228108,rejected,not_closed_shell,66.059,,
libe-228116,rejected,not_closed_shell,66.059,,
libe-228135,rejected,not_closed_shell,66.059,,
libe-640726,rejected,not_closed_shell,66.059,,
libe-136230,rejected,not_closed_shell,,,
libe-136614,rejected,not_closed_shell,,,
libe-173806,rejected,not_closed_shell,,,
libe-173810,rejected,not_closed_shell,,,
libe-136304,rejected,disallowed_element,,,
libe-137022,rejected,disallowed_element,,,
libe-137036,rejected,disallowed_element,,,
libe-176253,rejected,disallowed_element,,,
libe-176275,rejected,disallowed_element,,,
libe-116014,rejected,mass_out_of_range,28.009999999999998,,
libe-224549,rejected,not_closed_shell,28.009999999999998,,
libe-116018,rejected,not_closed_shell,29.017999999999997,,
libe-116019,rejected,not_closed_shell,29.017999999999997,,
libe-132026,rejected,not_closed_shell,117.08,,
libe-132060,rejected,not_closed_shell,117.08,,
libe-132070,rejected,not_closed_shell,117.08,,
libe-131994,rejected,not_closed_shell,131.063,,
libe-131996,rejected,not_closed_shell,131.063,,
libe-132000,rejected,not_closed_shell,131.063,,
libe-132012,rejected,not_closed_shell,131.063,,
libe-132040,rejected,not_closed_shell,131.063,,
libe-132066,rejected,not_closed_shell,131.063,,
libe-177902,rejected,not_closed_shell,131.063,,
libe-121365,rejected,not_closed_shell,,,
libe-141546,rejected,not_closed_shell,,,
libe-141618,rejected,not_closed_shell,,,
libe-429919,rejected,not_closed_shell,,,
libe-464173,rejected,not_closed_shell,,,
libe-471510,rejected,not_closed_shell,,,
libe-506815,rejected,disallowed_element,,,
libe-508523,rejected,disallowed_element,,,
libe-508603,rejected,disallowed_element,,,
libe-519046,rejected,disallowed_element,,,
libe-136009,rejected,not_closed_shell,,,
libe-136042,rejected,not_closed_shell,,,
libe-136099,rejected,not_closed_shell,,,
libe-136223,rejected,not_closed_shell,,,
libe-136347,rejected,not_closed_shell,,,
libe-136353,rejected,not_closed_shell,,,
libe-136381,rejected,not_closed_shell,,,
libe-137028,rejected,not_closed_shell,,,
libe-137123,rejected,not_closed_shell,,,
libe-137157,rejected,not_closed_shell,,,
libe-137242,rejected,not_closed_shell,,,
libe-137244,rejected,not_closed_shell,,,
libe-176547,rejected,not_closed_shell,,,
libe-176584,rejected,not_closed_shell,,,
libe-176600,rejected,not_closed_shell,,,
libe-176608,rejected,not_closed_shell,,,
libe-176635,rejected,not_closed_shell,,,
libe-176704,rejected,not_closed_shell,,,
libe-176768,rejected,not_closed_shell,,,
libe-177011,rejected,not_closed_shell,,,
libe-188016,rejected,not_closed_shell,,,
libe-188049,rejected,not_closed_shell,,,
libe-188061,rejected,not_closed_shell,,,
libe-188088,rejected,not_closed_shell,,,
libe-188277,rejected,not_closed_shell,,,
libe-188280,rejected,not_closed_shell,,,
libe-188365,rejected,not_closed_shell,,,
libe-188451,rejected,not_closed_shell,,,
libe-188498,rejected,not_closed_shell,,,
libe-188501,rejected,not_closed_shell,,,
libe-188907,rejected,not_closed_shell,,,
libe-220184,rejected,not_closed_shell,,,
libe-220193,rejected,not_closed_shell,,,
libe-220477,rejected,not_closed_shell,,,
libe-510557,rejected,disallowed_element,,,
libe-526813,rejected,disallowed_element,,,
libe-527874,rejected,disallowed_element,,,
libe-136402,rejected,not_closed_shell,,,
libe-136444,rejected,not_closed_shell,,,
libe-136619,rejected,not_closed_shell,,,
libe-136719,rejected,not_closed_shell,,,
libe-173822,rejected,not_closed_shell,,,
libe-173887,rejected,not_closed_shell,,,
libe-199405,rejected,not_closed_shell,,,
libe-514520,rejected,disallowed_element,,,
libe-642656,rejected,not_closed_shell,,,
libe-519126,rejected,disallowed_element,,,
libe-511028,rejected,not_closed_shell,,,
libe-115923,rejected,mass_out_of_range,36.033,,
libe-224615,rejected,not_closed_shell,36.033,,
libe-119058,rejected,disallowed_element,,,
libe-119059,rejected,disallowed_element,,,
libe-119116,rejected,disallowed_element,,,
libe-119148,rejected,disallowed_element,,,
libe-121672,rejected,disallowed_element,,,
libe-121676,rejected,disallowed_element,,,
libe-183975,rejected,disallowed_element,,,
libe-184135,rejected,disallowed_element,,,
libe-184214,rejected,disallowed_element,,,
libe-202503,rejected,disallowed_element,,,
libe-631609,rejected,disallowed_element,,,
libe-631625,rejected,disallowed_element,,,
libe-631637,rejected,disallowed_element,,,
libe-631640,rejected,disallowed_element,,,
libe-631641,rejected,disallowed_element,,,
libe-631678,rejected,disallowed_element,,,
libe-631770,rejected,disallowed_element,,,
libe-631771,rejected,disallowed_element,,,
libe-634036,rejected,disallowed_element,,,
libe-501835,rejected,not_closed_shell,,,
libe-115866,accepted,,84.03,libe-117853,libe-117850
libe-639104,rejected,missing_cation_match,84.03,,
libe-641263,rejected,not_closed_shell,84.03,,
libe-509543,rejected,not_closed_shell,,,
libe-510875,rejected,not_closed_shell,,,
libe-515748,rejected,not_closed_shell,,,
libe-516539,rejected,not_closed_shell,,,
libe-518883,rejected,not_closed_shell,,,
libe-519728,rejected,not_closed_shell,,,
libe-520856,rejected,not_closed_shell,,,
libe-521714,rejected,not_closed_shell,,,
libe-529312,rejected,not_closed_shell,,,
libe-536995,rejected,not_closed_shell,,,
libe-121670,rejected,disallowed_element,,,
libe-135779,rejected,disallowed_element,,,
libe-135926,rejected,disallowed_element,,,
libe-173556,rejected,disallowed_element,,,
libe-640439,rejected,not_closed_shell,,,
libe-640674,rejected,not_closed_shell,,,
libe-640817,rejected,not_closed_shell,,,
libe-497686,rejected,disallowed_element,,,
libe-637722,rejected,disallowed_element,,,
libe-642994,rejected,not_closed_shell,,,
libe-643083,rejected,not_closed_shell,,,
libe-115915,rejected,mass_out_of_range,24.022,,
libe-225517,rejected,not_closed_shell,24.022,,
libe-137702,rejected,not_closed_shell,,,
libe-137858,rejected,not_closed_shell,,,
libe-176675,rejected,not_closed_shell,,,
libe-514445,rejected,not_closed_shell,,,
libe-517291,rejected,not_closed_shell,,,
libe-529149,rejected,not_closed_shell,,,
libe-116838,rejected,not_closed_shell,65.05099999999999,,
libe-116839,rejected,not_closed_shell,65.05099999999999,,
libe-116841,rejected,not_closed_shell,65.05099999999999,,
libe-116845,rejected,not_closed_shell,65.05099999999999,,
libe-116848,rejected,not_closed_shell,65.05099999999999,,
libe-137860,rejected,not_closed_shell,,,
libe-497468,rejected,not_closed_shell,,,
libe-501264,rejected,disallowed_element,,,
libe-502233,rejected,disallowed_element,,,
libe-510491,rejected,not_closed_shell,,,
libe-510997,rejected,not_closed_shell,,,
libe-515000,rejected,not_closed_shell,,,
libe-515338,rejected,not_closed_shell,,,
libe-515433,rejected,not_closed_shell,,,
libe-524686,rejected,not_closed_shell,,,
libe-516332,rejected,disallowed_element,,,
libe-528935,rejected,disallowed_element,,,
libe-639975,rejected,not_closed_shell,,,
libe-640029,rejected,not_closed_shell,,,
libe-203175,rejected,disallowed_element,,,
libe-203190,rejected,disallowed_element,,,
libe-203220,rejected,disallowed_element,,,
libe-226092,rejected,not_closed_shell,,,
libe-642970,rejected,not_closed_shell,,,
libe-121115,rejected,disallowed_element,,,
libe-121116,rejected,disallowed_element,,,
libe-121117,rejected,disallowed_element,,,
libe-121118,rejected,disallowed_element,,,
libe-121120,rejected,disallowed_element,,,
libe-121136,rejected,disallowed_element,,,
libe-121138,rejected,disallowed_element,,,
libe-121143,rejected,disallowed_element,,,
libe-121149,rejected,disallowed_element,,,
libe-121160,rejected,disallowed_element,,,
libe-121537,rejected,disallowed_element,,,
libe-132224,rejected,disallowed_element,,,
libe-631916,rejected,disallowed_element,,,
libe-510541,rejected,not_closed_shell,,,
libe-120769,rejected,not_closed_shell,,,
libe-521818,rejected,not_closed_shell,,,
